trade_code,name
2228,长城新优选混合C
2229,华夏经济转型股票
2230,华夏大中华混合(QDII)
2231,华夏新趋势混合A
2232,华夏新趋势混合C
2233,工银丰收回报灵活配置混合C
2242,国投瑞银瑞兴灵活配置混合
2244,景顺长城低碳科技主题混合
2249,招商境远灵活配置混合
2250,红土创新改革红利混合
2251,华夏军工安全混合
2252,融通成长30灵活配置混合
2256,金信新能源汽车混合发起式
2258,大成国企改革灵活配置混合
2259,鹏华健康环保混合
2261,中银宝利混合A
2262,中银宝利混合C
2263,泰达宏利大数据混合A
2264,华夏乐享健康混合
2269,银华大数据灵活配置定开混合
2270,东吴安盈量化灵活配置混合
2271,招商安弘灵活配置混合
2272,新华科技创新主题灵活配置混合
2273,泰达宏利创益混合B
2281,建信裕利灵活配置混合
2282,平安安享灵活配置混合
2288,中银稳进策略混合
2289,华商改革创新股票
2291,诺安安鑫灵活配置混合
2292,诺安益鑫灵活配置混合
2293,南方益和混合
2296,长城行业轮动混合
2300,长盛医疗行业量化配置股票
2301,兴业聚盛灵活配置混合A
2303,金鹰智慧生活混合
2304,平安安心灵活配置混合A
2305,光大风格轮动混合
2307,银华多元视野灵活配置混合
2309,国寿安保稳恒混合C
2310,创金合信沪深300指数增强
2311,创金合信中证500指数增强
2313,泰达宏利新起点混合B
2314,泰达宏利新思路混合B
2315,创金合信沪深300指数增强C
2316,创金合信中证500指数增强C
2317,招商睿逸混合
2319,大成一带一路灵活配置混合
2322,银华汇利灵活配置混合C
2323,银华稳利灵活配置混合C
2326,银华聚利灵活配置混合C
2327,银华恒利灵活配置混合C
2328,银华泰利灵活配置混合C
2330,兴业聚宝灵活配置混合
2331,泰康安泰回报混合
2334,汇丰晋信大盘波动股票A
2335,汇丰晋信大盘波动股票C
2338,兴业奕祥混合
2339,海富通安颐收益混合C
2340,富国价值优势混合
2345,华夏高端制造混合
2350,华安安华灵活配置混合
2360,前海开源清洁能源混合C
2363,华安安康灵活配置混合A
2364,华安安康灵活配置混合C
2367,国联安安稳混合
2370,大成景秀灵活配置混合C
2376,国寿安保核心产业混合
2378,建信弘利灵活配置混合
2383,大成趋势回报灵活配置混合
2384,九泰鸿祥服务升级灵活配置混合
2385,博时沪深300指数C
2387,工银沪港深股票
2388,天弘裕利灵活配置混合A
2389,招商安德灵活配置混合A
2390,招商安德灵活配置混合C
2398,华安安禧混合A
2399,华安安禧混合C
2407,前海开源恒远灵活配置混合
2409,华夏新活力混合A
2410,华夏新活力混合C
2411,华夏新机遇混合
2412,华富安福保本混合
2413,中银瑞利混合A
2414,中银瑞利混合C
2415,融通通盈保本混合
2416,招商丰利灵活配置混合C
2417,招商丰盛稳定增长混合C
2418,汇添富优选回报灵活配置混合
2419,汇添富盈安保本混合
2420,汇添富盈鑫保本混合
2424,博时文体娱乐主题混合
2425,金鹰元禧混合C
2430,中银丰利混合A
2431,中银丰利混合C
2432,天弘乐享保本混合
2434,中银宏利混合A
2435,中银宏利混合C
2436,上投摩根红利回报混合C
2443,前海开源沪港深龙头精选混合
2449,民生加银量化中国混合
2450,平安睿享文娱混合A
2451,平安睿享文娱混合C
2453,九泰久稳灵活配置混合A
2454,九泰久稳灵活配置混合C
2455,民生加银鑫喜混合
2456,招商安元灵活配置混合A
2457,招商安元灵活配置混合C
2458,国泰民利保本混合
2461,中银珍利混合A
2462,中银珍利混合C
2463,创金合信价值红利混合A
2465,东兴众智优选混合
2472,光大保德信先进服务业混合
2482,宝盈互联网沪港深混合
2485,国联安通盈混合C
2489,国泰民福保本混合
2494,兴业聚盈灵活配置混合
2497,东方盛世灵活配置混合
2498,兴业聚鑫灵活配置混合
2502,中银腾利混合A
2503,中银腾利混合C
2504,鹏华金鼎灵活配置混合A
2505,鹏华金鼎灵活配置混合C
2510,申万菱信中证500指数增强
2513,金鹰元安混合C
2514,招商丰益混合A
2515,招商丰益混合C
2518,民生加银鑫福混合A
2533,中加心享混合C
2535,中银鑫利混合A
2536,中银鑫利混合C
2537,平安安盈保本混合
2542,长城久鼎保本混合
2543,长城久益混合A
2544,长城久益混合C
2545,东方岳灵活配置混合
2547,民生加银养老服务混合
2553,博时创业成长混合C
2556,博时丝路主题股票C
2558,博时鑫瑞混合A
2559,博时鑫瑞混合C
2560,诺安和鑫灵活配置混合
2562,泓德泓益量化混合
2563,泓德泓汇混合
2564,新沃通盈灵活配置混合
2567,大成国家安全主题混合
2573,建信汇利灵活配置混合
2574,招商瑞庆混合A
2577,南方新兴混合
2580,泰信鑫选灵活配置混合C
2581,招商丰凯混合A
2582,招商丰凯混合C
2583,泰信行业精选混合C
2584,富安达长盈灵活配置混合
2585,建信兴利灵活配置混合
2593,富国美丽中国混合
2594,工银现代服务业混合
2595,博时工业4.0主题股票
2596,华商回报1号混合
2597,兴业成长动力混合
2598,平安智能生活混合A
2599,平安智能生活混合C
2602,易方达丰惠混合
2604,华夏新起点混合
2605,融通新消费灵活配置混合
2614,中银颐利混合A
2615,中银颐利混合C
2616,中银益利混合A
2617,中银益利混合C
2618,中银裕利混合A
2619,中银裕利混合C
2620,中邮未来新蓝筹混合
2621,中欧消费主题股票A
2624,广发优企精选混合
2628,招商安博灵活配置混合A
2629,招商安博灵活配置混合C
2630,江信瑞福灵活配置混合A
2631,江信瑞福灵活配置混合C
2634,华宝未来主导混合
2639,天弘价值精选灵活配置混合
2640,中信建投睿溢混合A
2643,鹏华兴利混合
2653,泰康沪港深精选混合
2654,上投摩根策略精选混合
2657,招商安裕灵活配置混合A
2658,招商安裕灵活配置混合C
2659,兴业聚全灵活配置混合
2660,兴业聚源灵活配置混合
2662,前海开源沪港深大消费混合A
2663,前海开源沪港深大消费混合C
2664,万家瑞和灵活配置混合A
2665,万家瑞和灵活配置混合C
2666,前海开源沪港深创新成长混合
2668,兴业聚丰灵活配置混合
2669,华商万众创新混合
2670,万家沪深300指数增强A
2671,万家沪深300指数增强C
2681,金鹰元和灵活配置混合A
2682,金鹰元和灵活配置混合C
2685,中欧丰泓沪港深混合A
2686,中欧丰泓沪港深混合C
2690,前海开源恒泽保本混合A
2691,前海开源恒泽保本混合C
2692,富国创新科技混合
2694,中银新蓝筹混合
2697,中欧消费主题股票C
2703,长城久源保本混合
2707,大摩科技领先混合
2708,大摩健康产业混合
2713,广发转型升级混合
2714,鹏华金城保本混合
2728,华富益鑫灵活配置混合A
2729,华富益鑫灵活配置混合C
2730,华富华鑫灵活配置混合A
2731,华富华鑫灵活配置混合C
2732,长盛沪港深混合
2745,北信瑞丰丰利混合
2746,汇添富多策略定开混合
2767,泰康宏泰回报混合
2768,华安安进灵活配置混合
2769,兴业聚盛灵活配置混合C
2770,安信新回报混合A
2771,安信新回报混合C
2772,光大产业新动力混合
2773,光大铭鑫混合A
2774,光大铭鑫混合C
2776,招商安荣混合A
2777,招商安荣混合C
2778,新疆前海联合新思路混合A
2779,新疆前海联合新思路混合C
2780,前海联合泓鑫混合A
2783,东方红价值精选混合A
2784,东方红价值精选混合C
2792,景顺长城顺益回报混合A
2793,景顺长城顺益回报混合C
2801,泓德泓信混合
2802,广发东财大数据混合
2803,东方红沪港深混合
2808,泓德优势领航混合
2810,金信转型创新成长混合发起式
2813,博时颐泰混合A
2814,博时颐泰混合C
2819,招商丰美混合A
2820,招商丰美混合C
2823,招商盛达混合A
2824,招商盛达混合C
2831,国投瑞银瑞宁混合
2833,华夏新锦绣混合A
2834,华夏新锦绣混合C
2837,华夏网购精选混合
2838,华夏新锦程混合A
2839,华夏新锦程混合C
2844,金鹰多元策略混合
2846,泓德泓华混合
2849,金信智能中国2025混合
2850,南方甑智混合
2851,南方品质混合
2860,前海开源沪港深新机遇混合
2861,工银智能制造股票
2862,金信量化精选混合
2863,金信深圳成长混合发起式
2885,大摩万众创新灵活配置混合
2891,华夏移动互联混合人民币
2892,华夏移动互联混合美元现汇
2893,华夏移动互联混合美元现钞
2908,富国睿利定开混合发起式
2910,易方达供给改革混合
2919,东吴智慧医疗量化策略混合
2923,兴业聚惠灵活配置混合C
2934,泰康恒泰回报混合A
2935,泰康恒泰回报混合C
2938,中银健康产业混合
2939,广发创新升级混合
2943,广发多因子混合
2945,大成盛世精选灵活配置混合
2952,建信多因子量化股票
2953,华安安福保本混合A
2954,华安安福保本混合C
2955,融通新趋势灵活配置混合
2959,汇添富盈稳保本混合
2967,浙商大数据智选消费混合
2968,新华高端制造混合
2980,华夏创新前沿股票
2982,广发养老指数C
2983,长信国防军工量化混合
2989,融通通乾研究精选混合
3000,招商丰德灵活配置混合A
3001,招商丰德灵活配置混合C
3004,招商睿祥定开混合
3025,新华红利回报混合
3026,安信新价值混合A
3027,安信新价值混合C
3028,安信新优选混合A
3029,安信新优选混合C
3030,安信新目标混合A
3031,安信新目标混合C
3032,平安医疗健康混合
3033,南方荣冠定开混合
3044,东方红战略精选混合A
3045,东方红战略精选混合C
3053,嘉实文体娱乐股票A
3054,嘉实文体娱乐股票C
3059,长信先利半年定期开放混合
3062,银华通利混合A
3063,银华通利混合C
3064,南方荣欢混合
3069,光大保德信量化优选股票
3095,中欧医疗健康混合A
3096,中欧医疗健康混合C
3104,泰达宏利定宏混合
3105,光大永鑫混合A
3106,光大永鑫混合C
3115,光大保德信诚鑫混合A
3116,光大保德信诚鑫混合C
3117,光大吉鑫混合A
3118,光大吉鑫混合C
3119,博时鑫源混合A
3120,博时鑫源混合C
3125,中科沃土沃鑫成长混合
3131,国寿安保强国智造混合
3132,德邦新回报灵活配置混合
3142,鹏华弘达混合A
3143,鹏华弘达混合C
3144,华宝新机遇混合(LOF)C
3147,大成动态量化混合
3150,中欧睿诚定期开放混合A
3151,中欧睿诚定期开放混合C
3152,华富天鑫灵活配置混合A
3153,华富天鑫灵活配置混合C
3154,华宝新活力混合
3161,南方安泰混合
3165,鹏华弘嘉混合A类
3166,鹏华弘嘉混合C类
3169,长盛盛辉混合A
3170,长盛盛辉混合C
3175,华泰柏瑞多策略混合
3182,华富弘鑫混合A
3183,华富弘鑫混合C
3186,鹏华兴安定期开放混合
3187,嘉实安益混合
3189,汇添富保鑫保本混合
3190,创金合信消费主题股票A
3191,创金合信消费主题股票C
3208,东兴量化多策略混合
3224,鹏华兴润定期开放混合A
3225,鹏华兴润定期开放混合C
3230,创金合信医疗保健股票A
3231,创金合信医疗保健股票C
3234,信诚至利混合A
3235,信诚至利混合C
3238,新华外延增长主题灵活配置混合
3241,创金合信量化发现混合A
3242,创金合信量化发现混合C
3275,国联安鑫盈混合A
3276,国联安鑫盈混合C
3282,信诚至裕灵活配置混合A
3283,信诚至裕灵活配置混合C
3284,中邮医药健康混合
3291,信达澳银健康中国混合
3292,嘉实优势成长混合
3293,易方达科瑞混合
3295,南方安裕混合A
3298,嘉实物流产业股票A
3299,嘉实物流产业股票C
3300,华夏圆和混合
3304,前海开源沪港深核心资源混合A
3305,前海开源沪港深核心资源混合C
3312,大摩睿成中小盘弹性股票
3319,建信瑞丰添利混合A
3320,建信瑞丰添利混合C
3331,博时乐臻定开混合
3332,南方荣发混合
3333,泰信智选成长混合
3339,华安睿享定开混合A
3340,华安睿享定开混合C
3343,鹏华弘惠灵活配置混合A
3344,鹏华弘惠灵活配置混合C
3345,安信新成长混合A
3346,安信新成长混合C
3351,招商稳荣定开混合A
3352,招商稳荣定开混合C
3358,易方达中债7-10年国开债指数
3362,国联安睿利定开混合
3366,浙商汇金中证转型成长指数
3367,鹏华兴合定期开放混合A
3368,鹏华兴合定期开放混合C
3373,大成景禄灵活配置混合A
3374,大成景禄灵活配置混合C
3377,广发中债7-10年国开债指数C
3378,泰康策略优选混合
3379,信诚至选混合A
3380,信诚至选混合C
3396,东方红优享红利混合
3397,银华体育文化灵活配置混合
3403,华商瑞丰混合
3404,招商稳盛定开混合A
3405,招商稳盛定开混合C
3411,鹏华弘康灵活配置混合A
3412,鹏华弘康灵活配置混合C
3413,华泰柏瑞新经济沪港深混合
3414,泰达宏利创金混合A
3415,泰达宏利创金混合C
3416,招商财经大数据股票
3429,中证兴业中高等级信用债指数
3434,博时鑫泽灵活配置混合A
3435,博时鑫泽灵活配置混合C
3436,博时鑫丰混合A
3437,博时鑫丰混合C
3456,信达澳银新目标混合
3475,前海联合沪深300指数A
3476,南方安颐混合
3477,南方睿见混合
3484,金鹰鑫益混合A
3485,金鹰鑫益混合C
3492,前海开源外向企业股票
3493,申万菱信安鑫优选混合A
3494,富国天惠成长混合C
3495,鹏华弘尚灵活配置混合A
3496,鹏华弘尚灵活配置混合C
3501,泰达睿智稳健灵活配置混合
3502,金鹰鑫瑞混合A
3503,金鹰鑫瑞混合C
3508,华安睿安定开混合A
3509,华安睿安定开混合C
3512,申万菱信安鑫优选混合C
3516,国泰融安多策略灵活配置混合
3548,泰达宏利沪深300指数增强C
3550,泰达改革动力混合C
3554,泰达宏利大数据混合C
3555,华泰柏瑞睿利混合A
3556,华泰柏瑞睿利混合C
3567,华夏行业景气混合
3580,泰康沪港深价值优选混合
3581,前海联合国民健康混合
3582,中金量化多策略混合
3586,先锋精一混合A
3587,先锋精一混合C
3591,华泰柏瑞享利混合A
3592,华泰柏瑞享利混合C
3593,国泰景气行业灵活配置混合
3594,长盛盛崇灵活配置混合A
3595,长盛盛崇灵活配置混合C
3598,华商润丰灵活配置混合
3601,申万菱信安鑫精选混合A
3602,申万菱信安鑫精选混合C
3603,景顺长城泰安回报混合A
3604,景顺长城泰安回报混合C
3622,创金合信优价成长股票A
3623,创金合信优价成长股票C
3624,创金合信资源股票发起式A
3625,创金合信资源股票发起式C
3626,平安鑫利混合A
3632,招商稳乾定开混合A
3633,招商稳乾定开混合C
3634,嘉实农业产业股票
3641,长盛盛丰灵活配置混合A
3642,长盛盛丰灵活配置混合C
3646,创金合信中证1000指数增强A
3647,创金合信中证1000指数增强C
3655,信达澳银新财富混合
3658,长盛量化多策略灵活配置混合
3659,山西策略灵活配置混合
3663,鹏华兴泰定期开放混合
3666,天弘金明灵活配置混合
3670,中融物联网主题灵活配置混合
3684,汇安丰融混合A
3685,汇安丰融混合C
3692,大成景尚灵活配置混合A
3693,大成景尚灵活配置混合C
3697,华夏睿磐泰盛定开混合
3704,光大保德信事件驱动混合
3715,宝盈消费主题混合
3717,中银量化精选混合
3718,易方达标普500指数美元汇
3734,万家瑞盈灵活配置混合A
3735,万家瑞盈灵活配置混合C
3738,新华华瑞灵活配置混合
3739,新华鑫弘灵活配置混合
3745,广发多元新兴股票
3749,创金合信鑫收益混合A
3750,创金合信鑫收益混合C
3751,万家瑞隆混合
3754,国泰普益混合A
3755,国泰普益混合C
3760,国泰宁益定期开放灵活配置混合A
3761,国泰宁益定期开放灵活配置混合C
3762,国开开泰灵活配置混合A
3763,国开开泰灵活配置混合C
3769,中银品质生活混合
3780,鹏华兴悦定期开放混合
3782,招商稳阳定开混合A
3783,招商稳阳定开混合C
3797,华安新瑞利混合A
3798,华安新瑞利混合C
3799,华安新泰利灵活配置混合A
3800,华安新泰利灵活配置混合C
3803,华安新丰利灵活配置混合A
3804,华安新丰利灵活配置混合C
3805,华安新恒利混合A
3806,华安新恒利混合C
3813,泰康金泰3月定开混合
3817,银华上证5年期国债指数A
3818,银华上证5年期国债指数C
3822,中信建投轮换混合A
3823,中信建投轮换混合C
3828,鹏华兴惠定期开放混合
3831,建信鑫瑞回报灵活配置混合
3834,华夏能源革新股票
3835,鹏华沪深港新兴成长混合
3839,易方达瑞通灵活配置混合A
3840,易方达瑞通灵活配置混合C
3842,中邮景泰灵活配置混合A
3843,中邮景泰灵活配置混合C
3845,汇安丰恒灵活配置混合A
3846,汇安丰恒灵活配置混合C
3848,中银广利灵活配置混合A
3849,中银广利灵活配置混合C
3850,中银锦利灵活配置混合A
3851,中银锦利灵活配置混合C
3853,金鹰信息产业股票A
3854,汇安丰华混合A
3855,汇安丰华混合C
3856,国都聚鑫定期开放混合
3857,前海开源周期优选混合A
3858,前海开源周期优选混合C
3861,招商兴福混合A
3862,招商兴福混合C
3865,创金合信量化多因子股票C
3877,富国久利稳健配置混合A
3878,富国久利稳健配置混合C
3882,易方达瑞弘混合A
3883,易方达瑞弘混合C
3884,汇安沪深300指数增强A
3885,汇安沪深300指数增强C
3886,汇安丰利混合A
3887,汇安丰利混合C
3889,汇安丰泽混合A
3890,汇安丰泽混合C
3900,交银瑞鑫定开混合
3912,泰达宏利启富混合A
3913,泰达宏利启富混合C
3938,南方荣尊定开混合A
3939,南方荣尊定开混合C
3940,银华盛世精选灵活配置混合发
3950,博时鑫润混合A
3951,博时鑫润混合C
3954,华泰柏瑞价值精选30混合
3955,国泰民丰回报定开混合
3956,南方教育股票
3957,安信新起点混合A
3958,安信新起点混合C
3961,易方达瑞程灵活配置混合A
3962,易方达瑞程灵活配置混合C
3966,中银润利混合A
3967,中银润利混合C
3970,华泰柏瑞兴利混合A
3971,华泰柏瑞兴利混合C
3980,中银证券瑞益混合A
3981,中银证券瑞益混合C
3984,嘉实新能源新材料股票A
3985,嘉实新能源新材料股票C
3986,申万菱信中证500指数优选增强
3987,银华中债10年期金融债指数
3989,银华中债5年期金融债指数A
3990,银华中债5年期金融债指数C
3993,前海开源沪港深核心驱动混合
3995,银华中债AAA信用债指数A
3996,银华中债AAA信用债指数C
4000,泰达睿选稳健混合
4005,东方民丰回报赢安混合A
4006,东方民丰回报赢安混合C
4008,中融鑫思路混合A
4009,中融鑫思路混合C
4010,华泰柏瑞鼎利灵活配置混合A
4011,华泰柏瑞鼎利灵活配置混合C
4044,金鹰转型动力混合
4046,华夏新锦顺混合A
4047,华夏新锦顺混合C
4048,华夏新锦汇混合A
4049,华夏新锦汇混合C
4050,华夏新锦升混合A
4051,华夏新锦升混合C
4065,中融量化多因子混合A
4075,交银医药创新股票
4076,国联安锐意成长混合
4081,国联安鑫乾混合A
4082,国联安鑫乾混合C
4083,国联安鑫隆混合A
4084,国联安鑫隆混合C
4085,工银国债(7-10年)指数
4099,前海开源沪港深景气行业精选混合
4100,鹏华安益增强混合
4112,创金合信国企活力混合
4116,嘉实新添瑞混合
4119,广发创新驱动灵活配置混合
4128,前海联合泳隆混合A
4129,国联安鑫汇混合A
4130,国联安鑫汇混合C
4131,国联安鑫发混合A
4132,国联安鑫发混合C
4135,申万菱信量化成长混合
4138,上银鑫达混合
4139,中邮军民融合灵活配置混合
4142,招商盛合灵活混合A
4143,招商盛合灵活混合C
4149,博时鑫惠混合A
4150,博时鑫惠混合C
4153,信诚新悦回报灵活配置混合A
4154,信诚新悦回报灵活配置混合B
4155,信诚至泰灵活配置混合A
4156,信诚至泰灵活配置混合C
4157,信诚至诚灵活配置混合A
4158,信诚至诚灵活配置混合B
4166,东方价值挖掘灵活配置混合
4171,信诚永益一年定开混合A
4172,信诚永益一年定开混合C
4175,博时鑫泰混合A
4176,博时鑫泰混合C
4182,建信瑞福添利混合A
4183,富国产业升级混合
4189,华商民营活力灵活配置混合
4190,招商沪深300指数增强A
4191,招商沪深300指数增强C
4192,招商中证500指数A
4193,招商中证500指数C
4194,招商中证1000指数增强A
4195,招商中证1000指数增强C
4202,华夏睿磐泰兴混合
4205,东方支柱产业灵活配置混合
4206,华商元亨灵活配置混合
4209,大成智惠量化多策略混合
4211,金鹰周期优选混合
4212,中融量化智选混合A
4218,前海开源裕和定期开放混合
4219,中海添顺定期开放混合
4221,长信量化先锋混合C
4224,南方军工改革灵活配置混合
4225,国寿安保稳诚混合A
4226,国寿安保稳诚混合C
4227,泰信鑫利混合A
4228,泰信鑫利混合C
4232,中欧价值发现混合C
4233,中欧盛世成长混合(LOF)C
4234,中欧数据挖掘混合C
4235,中欧价值智选混合C
4236,中欧新动力混合(LOF)C
4237,中欧新蓝筹混合C
4241,中欧时代先锋股票C
4243,广发道琼斯石油指数人民币C
4244,东方周期优选灵活配置混合
4249,安信中国制造2025混合
4250,银河量化优选混合
4252,国泰安益灵活配置混合C
4258,国寿安保稳嘉混合A
4259,国寿安保稳嘉混合C
4260,德邦稳盈增长灵活配置混合
4263,华安沪港深机会灵活配置混合
4265,金鹰民丰回报定期开放混合
4266,招商沪港深科技创新混合
4270,汇添富民丰回报混合A
4271,汇添富民丰回报混合C
4272,中融量化小盘股票A
4273,中融量化小盘股票C
4274,浦银安恒回报定开混合A
4275,浦银安恒回报定开混合C
4276,浦银安和回报定开混合A
4277,浦银安和回报定开混合C
4278,东方红智逸沪港深定开混合
4279,国寿安保稳荣混合A
4280,国寿安保稳荣混合C
4283,中欧达安一年定开混合
4284,华宝新优选定开混合
4292,鹏华沪深港互联网股票
4301,国寿安保稳信混合A
4302,国寿安保稳信混合C
4321,前海开源沪港深强国产业混合
4332,恒生沪港深新兴产业精选混合
4335,华宝新飞跃灵活配置混合
4340,泰康兴泰回报沪港深混合
4341,农银尖端科技混合
4350,汇丰晋信价值先锋股票
4351,汇丰晋信珠三角区域发展混合
4353,嘉实新添华定期混合
4355,嘉实丰和灵活配置混合
4357,南方智慧混合
4359,创金合信量化核心混合A
4360,创金合信量化核心混合C
4361,上投摩根安通回报混合A
4362,上投摩根安通回报混合C
4374,华泰保兴吉年丰混合发起A
4375,华泰保兴吉年丰混合发起C
4385,中金新安灵活配置混合
4390,平安转型创新混合A
4391,平安转型创新混合C
4393,安信合作创新灵活配置混合
4394,华泰柏瑞量化创优混合
4397,长盛信息安全量化策略混合
4405,国寿安保稳寿混合A
4406,国寿安保稳寿混合C
4408,招商深证100指数C
4410,招商央视财经50指数C
4413,建信民丰回报混合
4424,汇添富文体娱乐混合
4429,南方文旅混合
4434,博时逆向投资混合A
4435,博时逆向投资混合C
4436,添富年年泰定开混合A
4437,添富年年泰定开混合C
4442,中欧康裕混合A
4443,南方荣知定期开放混合A
4444,南方荣知定期开放混合C
4448,博时汇智回报灵活配置混合
4450,嘉实前沿科技沪港深股票
4451,汇添富年年丰定开混合A
4452,汇添富年年丰定开混合C
4455,中欧康裕混合C
4457,光大信多策略智选定开混合
4466,长盛盛杰一年期定开混合
4468,建信瑞福添利混合C
4475,华泰柏瑞富利混合
4477,嘉实沪港深回报混合
4480,华宝智慧产业混合
4481,华宝第三产业混合
4482,泰达宏利港股通股票A
4483,泰达宏利港股通股票C
4484,泰达宏利业绩股票A
4485,泰达宏利业绩股票C
4489,鹏华量化策略混合
4495,博时量化平衡混合
4496,前海开源多元策略混合A
4497,前海开源多元策略混合C
4505,博时新兴消费主题混合
4510,九泰久盛量化先锋混合C
4512,海富通富睿混合C
4513,海富通富睿混合A
4514,鹏华新科技传媒混合
4517,南方安康混合
4521,安信工业4.0灵活配置混合A
4522,安信工业4.0灵活配置混合
4525,中欧达乐一年定开混合
4532,民生加银中证港股通指数A
4533,民生加银中证港股通指数C
4534,添富年年益定开混合A
4535,添富年年益定开混合C
4536,嘉实中小企业量化活力混合
4546,建信量化优享定开混合
4549,富安达消费主题混合
4551,中银证券瑞享混合A
4552,中银证券瑞享混合C
4558,汇安丰裕灵活配置混合A
4559,汇安丰裕灵活配置混合C
4560,汇安丰益混合A
4561,汇安丰益混合C
4569,招商制造业混合C
4573,新华鑫泰灵活配置混合
4576,新华恒益量化灵活配置混合
4604,富国新活力灵活配置混合A
4605,富国新活力灵活配置混合C
4606,上投摩根优选多因子股票
4607,长信利尚一年定开混合
4608,长信乐信灵活配置混合A
4609,长信乐信灵活配置混合C
4612,银河鑫月享定开混合A
4613,银河鑫月享定开混合C
4616,中欧电子信息产业沪港深股票
4617,建信鑫稳回报灵活配置混合A
4618,建信鑫稳回报灵活配置混合C
4634,前海联合泳涛混合A
4640,华夏节能环保股票
4641,万家量化睿选混合
4648,南方安睿混合
4649,国开开航混合
4652,建信鑫利回报灵活配置混合A
4653,建信鑫利回报灵活配置混合C
4666,长城久嘉创新成长混合
4668,建信鑫泽回报灵活配置混合A
4669,建信鑫泽回报灵活配置混合C
4674,富国新机遇灵活配置混合A
4675,富国新机遇灵活配置混合C
4676,中信建投睿信灵活配置混合C
4677,博时战略新兴产业混合
4680,前海开源裕瑞混合A
4683,建信高端医疗股票
4685,金元顺安元启灵活配置混合
4686,华夏研究精选股票
4687,汇添富熙和精选混合A
4688,汇添富熙和精选混合C
4693,前海联合泳隽混合A
4694,天弘策略精选混合A
4696,东兴量化优享混合
4698,博时军工主题股票
4702,南方金融混合
4703,南方兴盛混合
4707,景顺长城睿成混合A
4710,民生加银鹏程混合型
4716,信诚量化阿尔法股票
4719,景顺长城睿成混合C
4720,华夏睿磐泰茂混合A
4721,华夏睿磐泰茂混合C
4724,先锋聚元灵活配置混合A
4725,先锋聚元灵活配置混合C
4730,建信量化事件驱动股票
4731,万家瑞尧灵活配置混合A
4732,万家瑞尧灵活配置混合C
4734,中欧瑾灵灵活配置混合A
4735,中欧瑾灵灵活配置混合C
4737,富国新优享灵活配置混合A
4740,中欧瑞丰灵活配置混合C
4741,农银汇理区间策略混合
4745,长盛创新驱动灵活配置混合
4746,易方达上证50指数C
4747,富国新优享灵活配置混合C
4748,天弘策略精选混合C
4750,广发鑫和灵活配置混合A
4751,广发鑫和灵活配置混合C
4756,国寿安保稳吉混合A
4757,国寿安保稳吉混合C
4760,国寿安保稳瑞混合A
4761,国寿安保稳瑞混合C
4763,中科沃土沃嘉混合A
4764,中科沃土沃嘉混合C
4769,申万菱信价值优先混合
4772,国寿安保稳泰一年定开混合A
4773,国寿安保稳泰一年定开混合C
4774,添富添福吉祥混合
4775,嘉实新添泽定期混合
4777,国都消费升级灵活配置混合
4783,中融量化智选混合C
4784,招商稳健优选股票
4785,中融量化多因子混合C
4788,富荣沪深300指数增强A
4789,富荣沪深300指数增强C
4790,富荣中证500指数A
4791,富荣中证500指数C
4794,富荣福鑫混合A
4795,富荣福鑫混合C
4798,建信智享添鑫定开混合
4801,浦银安盛安久回报定开混合A
4802,浦银安盛安久回报定开混合C
4805,长信消费精选量化股票
4806,长信先机两年定开混合
4809,前海联合润丰混合A
4812,中欧先进制造股票A
4813,中欧先进制造股票C
4814,中欧红利优享混合A
4815,中欧红利优享混合C
4818,国寿安保目标策略混合发起A
4819,国寿安保目标策略混合发起C
4833,先锋聚利混合A
4834,先锋聚利混合C
4836,中融鑫价值混合A
4837,中融鑫价值混合C
4840,东兴品牌精选混合A
4845,南华瑞盈混合发起A
4846,南华瑞盈混合发起C
4848,中欧睿泓定开混合
4851,广发医疗保健股票
4852,广发价值回报混合A
4853,广发价值回报混合C
4854,广发中证全指汽车指数A
4855,广发中证全指汽车指数C
4856,广发中证全指建筑材料指数A
4857,广发中证全指建筑材料指数C
4858,长信量化多策略股票C
4868,交银股息优化混合
4870,融通创业板指数C
4871,中银金融地产混合
4874,融通巨潮100指数C
4875,融通深证成份指数C
4876,融通深证100指数C
4877,汇添富全球医疗混合人民币
4878,汇添富全球医疗混合美元现汇
4879,汇添富全球医疗混合美元现钞
4881,中银量化价值混合
4883,中银证券瑞丰定开混合A
4884,中银证券瑞丰定开混合C
4888,财通资管鑫逸混合A
4889,财通资管鑫逸混合C
4890,中邮文娱灵活配置混合
4895,华商鑫安灵活混合
4897,长安鑫恒回报混合A
4898,长安鑫恒回报混合C
4900,财通资管鑫锐混合A
4901,财通资管鑫锐混合C
4905,华泰柏瑞生物医药混合
4907,长安鑫垚主题混合A
4908,长安鑫垚主题混合C
4913,中银证券聚瑞混合A
4914,中银证券聚瑞混合C
4916,嘉实新添丰定期混合
4917,中银证券祥瑞混合A
4918,中银证券祥瑞混合C
4925,长信低碳环保行业量化股票
4932,招商丰拓灵活混合A
4933,招商丰拓灵活混合C
4936,中航混改精选混合A
4937,中航混改精选混合C
4944,鑫元鑫趋势灵活配置混合A
4945,长信中证500指数增强
4946,汇添富盈润混合A
4947,汇添富盈润混合C
4948,鑫元鑫趋势灵活配置混合C
4950,金元顺安量化多策略混合A
4951,申万菱信价值优利混合
4959,圆信永丰优悦生活混合
4965,泓德致远混合A
